timestep	volume	lx	ly	lz	potential_energy	kinetic_energy	temperature	pressure
53800	1924.128671	12.43783249	12.43783249	12.43783249	-8955.04751	2299.734253	0.766961565	0.9233326851
53900	1939.08884	12.46998417	12.46998417	12.46998417	-9004.499742	2318.549713	0.7732365225	0.5841871847
54000	1936.887562	12.46526369	12.46526369	12.46526369	-8943.169488	2242.037918	0.7477198325	0.7916689681
54100	1929.397623	12.44917522	12.44917522	12.44917522	-8994.916087	2287.972418	0.7630389922	0.776084249
54200	1919.073858	12.42693127	12.42693127	12.42693127	-9001.670609	2297.453413	0.7662009048	0.9586703948
54300	1921.271599	12.43167327	12.43167327	12.43167327	-9052.56746	2348.204544	0.7831264112	0.8325614053
54400	1936.962328	12.46542408	12.46542408	12.46542408	-9009.585484	2301.50543	0.7675522528	0.6480525179
54500	1941.442637	12.47502777	12.47502777	12.47502777	-8957.98359	2260.098081	0.7537428984	0.647175339
54600	1924.569144	12.43878151	12.43878151	12.43878151	-8963.307616	2293.090621	0.7647459133	0.9886795101
54700	1935.074961	12.46137402	12.46137402	12.46137402	-8992.281357	2338.181794	0.7797838234	0.8010149104
54800	1956.552158	12.507307	12.507307	12.507307	-8906.894595	2272.69665	0.7579445223	0.5706756602
54900	1949.593619	12.49246184	12.49246184	12.49246184	-8876.953807	2281.773184	0.7609715473	0.8226996402
55000	1943.736593	12.47993922	12.47993922	12.47993922	-8911.859869	2359.91832	0.7870329564	1.007321227
55100	1965.330108	12.52598352	12.52598352	12.52598352	-8836.872131	2319.567951	0.7735761051	0.6214617376
55200	1963.742942	12.52261069	12.52261069	12.52261069	-8810.197487	2342.498355	0.7812233966	0.7850496688
55300	1948.46735	12.49005577	12.49005577	12.49005577	-8845.919173	2438.825459	0.813348494	1.050736875
55400	1969.056804	12.53389585	12.53389585	12.53389585	-8776.267652	2406.96121	0.8027217641	0.7975352661
55500	1993.534617	12.58561939	12.58561939	12.58561939	-8661.166424	2329.51885	0.7768947308	0.6196984728
55600	1983.932559	12.56538023	12.56538023	12.56538023	-8667.86574	2393.398466	0.7981985879	0.9275663456
55700	1976.07577	12.54877111	12.54877111	12.54877111	-8713.406178	2493.366231	0.8315378459	0.8744277428
55800	1985.115598	12.56787736	12.56787736	12.56787736	-8687.4308	2507.600787	0.8362850716	0.9224403295
55900	2013.531466	12.62756096	12.62756096	12.62756096	-8573.307234	2416.894496	0.806034516	0.7812160641
56000	2031.215646	12.66442115	12.66442115	12.66442115	-8522.632592	2394.881348	0.7986931292	0.6273029236
56100	2010.881376	12.62201864	12.62201864	12.62201864	-8541.543682	2458.84782	0.8200259531	0.9044101361
56200	1991.957436	12.58229948	12.58229948	12.58229948	-8572.535867	2536.158129	0.8458089475	1.037071759
56300	2009.555606	12.61924414	12.61924414	12.61924414	-8561.047168	2540.04374	0.8471047991	0.8165136867
56400	2035.606768	12.67354065	12.67354065	12.67354065	-8449.469259	2432.169048	0.8111285803	0.7485920962
56500	2046.84979	12.69683057	12.69683057	12.69683057	-8456.048091	2447.471651	0.8162319997	0.596590198
56600	2023.731035	12.64884674	12.64884674	12.64884674	-8531.352933	2545.090321	0.8487878341	0.6883587215
56700	2003.581468	12.60672662	12.60672662	12.60672662	-8595.897756	2630.549145	0.8772883592	0.8630826489
56800	2015.718257	12.63213068	12.63213068	12.63213068	-8554.772156	2577.143266	0.8594774941	0.6904554693
56900	2036.725154	12.67586122	12.67586122	12.67586122	-8483.752045	2482.526181	0.8279226884	0.6148488673
57000	2029.267331	12.66037067	12.66037067	12.66037067	-8494.491263	2477.395142	0.8262114864	0.6325386822
57100	1997.917063	12.59483509	12.59483509	12.59483509	-8557.606432	2538.288805	0.8465195282	1.048061757
57200	2008.553057	12.61714525	12.61714525	12.61714525	-8540.658277	2483.194362	0.8281455267	0.8118318339
57300	2020.552003	12.64222001	12.64222001	12.64222001	-8513.672353	2414.995989	0.8054013636	0.6846747
57400	2001.122053	12.60156622	12.60156622	12.60156622	-8579.648907	2451.486373	0.8175709099	0.8036030063
57500	1973.986113	12.5443462	12.5443462	12.5443462	-8657.854871	2504.126343	0.8351263441	1.072519924
57600	1985.142416	12.56793395	12.56793395	12.56793395	-8710.703436	2500.970759	0.8340739568	0.823981448
57700	2008.219808	12.61644742	12.61644742	12.61644742	-8617.1955	2347.794747	0.7829897438	0.5281198506
57800	1990.274248	12.57875451	12.57875451	12.57875451	-8677.451005	2367.347638	0.7895106345	0.8752835958
57900	1974.960345	12.54640955	12.54640955	12.54640955	-8783.411931	2435.251224	0.8121564863	0.8085603402
58000	1976.533879	12.54974075	12.54974075	12.54974075	-8795.665286	2400.217286	0.800472665	0.6821061195
58100	1966.23089	12.52789693	12.52789693	12.52789693	-8796.234186	2358.633326	0.786604411	0.840777473
58200	1951.168242	12.49582419	12.49582419	12.49582419	-8852.875031	2378.103537	0.7930977279	0.8721078193
58300	1948.607291	12.49035478	12.49035478	12.49035478	-8938.064468	2418.437943	0.8065492555	0.6580637302
58400	1947.278493	12.48751499	12.48751499	12.48751499	-8912.387817	2349.375519	0.7835169314	0.7238500758
58500	1947.796318	12.48862179	12.48862179	12.48862179	-8909.816352	2304.210432	0.7684543713	0.9084054733
58600	1958.180526	12.51077583	12.51077583	12.51077583	-8932.931071	2286.639176	0.7625943558	0.5254853771
58700	1939.275278	12.47038381	12.47038381	12.47038381	-8937.421016	2273.482435	0.7582065816	0.8343870524
58800	1916.802163	12.42202589	12.42202589	12.42202589	-8990.080216	2314.592348	0.7719167411	1.117830196
58900	1928.323217	12.44686398	12.44686398	12.44686398	-9020.490362	2317.382405	0.7728472254	0.8920117541
59000	1950.502452	12.49440272	12.49440272	12.49440272	-8962.159801	2235.245303	0.745454495	0.508763283
59100	1937.409711	12.46638373	12.46638373	12.46638373	-8986.77176	2257.991739	0.7530404331	0.8234038929
59200	1925.497422	12.44078106	12.44078106	12.44078106	-9037.580973	2315.801232	0.7723199038	0.8776467627
59300	1936.769042	12.46500943	12.46500943	12.46500943	-8976.055376	2254.295757	0.7518078228	0.7340826948
59400	1941.367763	12.4748674	12.4748674	12.4748674	-8983.33078	2272.049381	0.7577286579	0.6486304359
59500	1929.18499	12.44871788	12.44871788	12.44871788	-8984.991234	2299.040733	0.7667302761	1.011332394
59600	1935.664746	12.46263991	12.46263991	12.46263991	-9014.381245	2348.397392	0.7831907259	0.8174894851
59700	1958.124216	12.51065591	12.51065591	12.51065591	-8953.908245	2301.135938	0.7674290271	0.6154941817
59800	1961.547209	12.51794161	12.51794161	12.51794161	-8889.151517	2265.754281	0.7556292417	0.7528632018
59900	1947.000233	12.48692015	12.48692015	12.48692015	-8952.265077	2374.931405	0.7920398214	0.9052559284
60000	1951.250271	12.4959993	12.4959993	12.4959993	-8954.829012	2416.580491	0.8059297952	0.788422274
60100	1969.771293	12.53541168	12.53541168	12.53541168	-8846.802562	2341.561107	0.7809108243	0.7922816496
60200	1979.575584	12.55617508	12.55617508	12.55617508	-8839.716047	2374.306717	0.7918314881	0.6295166995
60300	1973.163577	12.54260359	12.54260359	12.54260359	-8814.869363	2398.276739	0.7998254924	0.7952621541
60400	1966.983946	12.52949609	12.52949609	12.52949609	-8865.077945	2498.186488	0.8331454019	0.686891224
60500	1966.066998	12.52754884	12.52754884	12.52754884	-8736.817495	2416.479954	0.805896266	1.097582215
60600	1982.911916	12.56322509	12.56322509	12.56322509	-8721.347356	2432.997261	0.8114047895	0.8153885212
60700	2004.978505	12.60965604	12.60965604	12.60965604	-8665.917888	2403.092764	0.8014316371	0.7167295155
60800	2013.112207	12.62668446	12.62668446	12.62668446	-8624.32665	2396.143667	0.7991141128	0.5618405702
60900	1987.856786	12.57365956	12.57365956	12.57365956	-8623.106208	2445.436897	0.8155534089	1.01688647
61000	1982.022315	12.56134605	12.56134605	12.56134605	-8675.341069	2539.709724	0.8469934048	0.9392649489
61100	2002.510008	12.60447898	12.60447898	12.60447898	-8580.927562	2464.240358	0.8218243648	0.8592959688
61200	2022.939679	12.6471978	12.6471978	12.6471978	-8566.035426	2461.704972	0.8209788135	0.6281259789
61300	2019.837619	12.64072992	12.64072992	12.64072992	-8557.978116	2477.698939	0.8263128028	0.6229641862
61400	1995.223002	12.58917144	12.58917144	12.58917144	-8635.689896	2587.122509	0.8628055726	0.9007539958
61500	1997.572126	12.59411022	12.59411022	12.59411022	-8535.209272	2496.406581	0.8325518031	1.042455158
61600	2022.412789	12.64609969	12.64609969	12.64609969	-8516.809508	2464.779315	0.8220041071	0.7406723
61700	2028.34611	12.65845459	12.65845459	12.65845459	-8507.97449	2450.644935	0.8172902901	0.7304712029
61800	2015.371608	12.63140651	12.63140651	12.63140651	-8517.96943	2458.288832	0.8198395304	0.910566197
61900	2003.932282	12.60746237	12.60746237	12.60746237	-8614.4059	2546.841798	0.849371952	1.020725321
